variant,theta_label,log_sigma_v2,log_sigma_w2,sigma_v2,sigma_w2,seed,loglik,grad_log_sigma_v2,grad_log_sigma_w2,grad_norm,finite_loglik,finite_grad,elapsed_s,error
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,134923,-152.6200408935547,1781.278076171875,157.63555908203125,1788.2395125199757,1,1,1.4486589431762695,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,142842,-74.01355743408203,-526075101184.0,719570010112.0,891367495221.9985,1,1,1.5147569179534912,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,150761,-4000084.25,nan,nan,nan,1,0,1.5244970321655273,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,158680,-82.13267517089844,815218884083712.0,-30857561636864.0,815802683298397.5,1,1,1.4351649284362793,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,166599,-81.14788818359375,103665336320.0,-8255950848.0,103993570372.1307,1,1,1.4995110034942627,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,174518,-146.8627166748047,124.29935455322266,10.5010986328125,124.74214450154291,1,1,1.4704782962799072,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,182437,-153.152099609375,-234.53086853027344,-31.812339782714844,236.6785863909435,1,1,1.506417989730835,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,190356,-85.33779907226562,67045687296.0,-28447182848.0,72831081256.42899,1,1,1.5318589210510254,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,198275,-76.2875747680664,-748795199488.0,304247144448.0,808245368487.2162,1,1,1.4544823169708252,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,206194,-148.78697204589844,-3348831.5,-246767.359375,3357911.0388819356,1,1,1.5274391174316406,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,214113,-148.52935791015625,-502.5798034667969,117.83264923095703,516.208283619616,1,1,1.8922979831695557,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,222032,-78.57258605957031,101267849216.0,96263528448.0,139720593307.11926,1,1,1.595128059387207,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,229951,-86.60514831542969,43953005002752.0,-1451970265088.0,43976981097190.41,1,1,1.5370979309082031,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,237870,-25000014.0,nan,nan,nan,1,0,1.3825478553771973,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,245789,-84.52266693115234,-51765424685056.0,-12594932875264.0,53275618503745.32,1,1,1.5327651500701904,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,253708,-74.38241577148438,-9998494072832.0,1027471835136.0,10051148297406.34,1,1,1.455246925354004,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,261627,-75.94566345214844,-1108741646712832.0,-414902330064896.0,1183829372269822.5,1,1,1.5256571769714355,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,269546,-81.3735122680664,-2.2072135176673034e+18,9.659795139953951e+17,2.409337654632918e+18,1,1,1.4994747638702393,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,277465,-84.32604217529297,20398555136.0,-2383419648.0,20537325552.634754,1,1,1.5103340148925781,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,285384,-80.6937026977539,3984916559691776.0,-4935496169947136.0,6343396758146899.0,1,1,1.518157958984375,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,293303,-97.61763000488281,1822710038528.0,1304587403264.0,2241477231047.8306,1,1,1.4554550647735596,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,301222,-4000066.0,nan,nan,nan,1,0,1.5033869743347168,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,309141,-86.32077026367188,-11263004377088.0,88909430784.0,11263355294280.021,1,1,1.5101549625396729,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,317060,-77.89765930175781,375649113997312.0,-428727460691968.0,570017098338592.4,1,1,1.439197063446045,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,324979,-151.280029296875,69.02597045898438,-11.1784086227417,69.92525593189895,1,1,1.5192906856536865,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,332898,-78.21578216552734,624835493888.0,2262521610240.0,2347216102370.053,1,1,1.4426720142364502,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,340817,-77.3635025024414,119314032099328.0,-4165005737984.0,119386705828567.48,1,1,1.5107619762420654,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,348736,-81.41898345947266,-634911488.0,47483896.0,636684629.9179155,1,1,1.5176260471343994,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,356655,-82.17897033691406,-354781679845376.0,-290674863767552.0,458652283086208.75,1,1,1.4426159858703613,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,364574,-82.8214111328125,-5259305418752.0,4299481677824.0,6793072661591.25,1,1,1.5301508903503418,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,372493,-22000020.0,nan,nan,nan,1,0,1.3840889930725098,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,380412,-81.56511688232422,33534533632.0,-18315196416.0,38210095075.41689,1,1,1.5303401947021484,
stop_logdet_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,388331,-77.44459533691406,-1060303609528320.0,-1275072576749568.0,1658328622546679.5,1,1,1.4727849960327148,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,300,-75.41288757324219,-157472336.0,86952112.0,179883869.1671864,1,1,1.5336661338806152,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,8219,-76.28514099121094,834317582336.0,-90632830976.0,839225916095.1312,1,1,1.4962899684906006,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,16138,-81.50260925292969,-238587088.0,170904192.0,293482608.3492727,1,1,1.4478650093078613,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,24057,-157.77076721191406,-275.1048583984375,-74.53125,285.02208746163313,1,1,1.5084519386291504,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,31976,-156.083251953125,423.43994140625,-83.76316833496094,431.64528533002584,1,1,1.535114049911499,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,39895,-20000034.0,nan,nan,nan,1,0,1.388970136642456,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,47814,-4000066.75,nan,nan,nan,1,0,1.5068941116333008,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,55733,-70.08975982666016,6627461632.0,-4790767616.0,8177695398.713896,1,1,1.4605369567871094,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,63652,-158.8833770751953,73.61741638183594,6.199080467224121,73.87795742557942,1,1,1.5149943828582764,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,71571,-155.0987548828125,84.40409851074219,7.560771942138672,84.74206226999732,1,1,1.4537758827209473,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,79490,-81.11875915527344,105628672458752.0,-9261588414464.0,106033926011240.6,1,1,1.5037178993225098,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,87409,-82.51387023925781,-45983936.0,32866764.0,56522089.008491114,1,1,1.5316789150238037,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,95328,-83.90869903564453,774459456.0,-2407848448.0,2529332243.404141,1,1,1.4240429401397705,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,103247,-153.1850128173828,300.8236083984375,29.586902618408203,302.2750869264744,1,1,1.5092120170593262,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,111166,-84.27557373046875,257855733760.0,-18802608128.0,258540359528.88116,1,1,1.4379639625549316,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,119085,-79.70889282226562,-3687011.0,3259646.0,4921315.084348593,1,1,1.501082181930542,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,127004,-81.6904525756836,675348676608.0,-232300183552.0,714184297135.1792,1,1,1.523690938949585,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,134923,-80.75667572021484,-1281984823296.0,-3358251024384.0,3594625853957.1904,1,1,1.8329648971557617,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,142842,-74.4615478515625,135620.0625,-256518.421875,290162.88893265516,1,1,1.5684499740600586,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,150761,-83.95808410644531,99699545604096.0,-15403067637760.0,100882376490230.58,1,1,1.4671778678894043,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,158680,-79.9474868774414,77379664.0,-8449816.0,77839654.361943,1,1,1.5035300254821777,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,166599,-82.97101593017578,-6000942776320.0,272720560128.0,6007136648069.837,1,1,1.5105619430541992,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,174518,-152.42013549804688,78.97789001464844,1.0020010471343994,78.98424600681052,1,1,1.4533181190490723,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,182437,-160.79066467285156,26.72104835510254,-5.447322368621826,27.27063890310265,1,1,1.503485918045044,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,190356,-81.79180145263672,2518951.5,-2140027.5,3305273.7193927676,1,1,1.4689569473266602,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,198275,-73.52659606933594,-1447005.125,-1085378.625,1808831.2777545494,1,1,1.4871559143066406,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,206194,-163.3292694091797,44.689579010009766,-17.833925247192383,48.116601727619454,1,1,1.530578851699829,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,214113,-78.0395736694336,12255.01953125,16097.6748046875,20231.67412323532,1,1,1.4444060325622559,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,222032,-83.31037139892578,880558592.0,-21706084.0,880826082.7357677,1,1,1.539531946182251,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,229951,-81.96792602539062,-575836032.0,283862048.0,642000621.5294961,1,1,1.5109751224517822,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,237870,-91.72917175292969,331459135012864.0,252087719952384.0,416429317813080.5,1,1,1.4624931812286377,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,245789,-166.5751495361328,784.8817749023438,-11.512798309326172,784.966206341881,1,1,1.5948810577392578,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,253708,-72.19062805175781,145264528.0,-112257096.0,183584963.15716055,1,1,1.4556200504302979,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,261627,-76.65933990478516,-343209184.0,196256384.0,395359472.1803201,1,1,1.5937740802764893,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,269546,-83.26707458496094,-57287581696.0,30760445952.0,65023626873.17424,1,1,1.6696012020111084,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,277465,-157.54649353027344,587.2833862304688,293.67474365234375,656.6175681487632,1,1,1.7127940654754639,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,285384,-82.92452239990234,-12292831232.0,4681922560.0,13154242606.713303,1,1,1.5931589603424072,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,293303,-78.2751693725586,-507280672.0,337793216.0,609457083.7724296,1,1,1.579275131225586,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,301222,-73.93766784667969,-180301561856.0,72861040640.0,194466923796.45627,1,1,2.014117956161499,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,309141,-83.4688720703125,-2096981888.0,-178304128.0,2104548740.3863766,1,1,1.8086869716644287,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,317060,-80.35370635986328,17088763658240.0,-986833354752.0,17117233521724.1,1,1,1.5591702461242676,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,324979,-161.00332641601562,103.3770523071289,7.011338233947754,103.61454438225206,1,1,1.6794328689575195,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,332898,-80.36068725585938,-1524589920256.0,-220032466944.0,1540385896928.318,1,1,1.522258996963501,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,340817,-79.04198455810547,-7792139264.0,6041388544.0,9859807799.807505,1,1,1.734116792678833,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,348736,-81.54220581054688,-894836160.0,60535424.0,896881425.1629952,1,1,1.8025269508361816,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,356655,-82.15233612060547,393085911040.0,-715265600.0,393086561793.99634,1,1,1.6864657402038574,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,364574,-79.04366302490234,-78572642304.0,13904478208.0,79793449811.8052,1,1,1.7121968269348145,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,372493,-162.780517578125,-6.897335052490234,-45.97193908691406,46.48647560567748,1,1,1.5413000583648682,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,380412,-81.97293853759766,4323936.5,-5536621.0,7024998.14616867,1,1,1.507138729095459,
stop_logdet_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,388331,-78.85911560058594,104422824.0,34432056.0,109953138.43870993,1,1,1.5498430728912354,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,300,-81.91443634033203,-1.5634659136241664e+16,5236973883097088.0,1.648843418153179e+16,1,1,1.4490289688110352,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,8219,-82.33846282958984,-14286969634816.0,-4239784673280.0,14902794215244.818,1,1,1.5271449089050293,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,16138,-79.87374114990234,-1696257146880.0,4533373108224.0,4840326440097.817,1,1,1.512786865234375,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,24057,-80.69508361816406,4327268671291392.0,-3166727705722880.0,5362221416142088.0,1,1,1.4470698833465576,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,31976,-76.11717987060547,477326492041216.0,-36968889057280.0,478755969949725.56,1,1,1.5123369693756104,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,39895,-25000020.0,nan,nan,nan,1,0,1.6641581058502197,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,47814,-4000081.25,nan,nan,nan,1,0,2.475266695022583,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,55733,-73.47564697265625,1.896188117988147e+16,-2678846264442880.0,1.9150173763923468e+16,1,1,1.620171070098877,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,63652,-95.16607666015625,3400458829824.0,-308917698560.0,3414461948508.376,1,1,1.4654130935668945,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,71571,-134.7486572265625,-82.21672058105469,-10.899535179138184,82.93605374156942,1,1,1.5584921836853027,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,79490,-79.77620697021484,64734744576.0,-4364232192.0,64881689851.18722,1,1,1.464663028717041,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,87409,-79.08204650878906,-1.5170150219791729e+18,-6.998496651593646e+17,1.6706657746940723e+18,1,1,1.6160359382629395,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,95328,-81.96444702148438,-26729875767296.0,2475536941056.0,26844264595656.383,1,1,1.5740957260131836,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,103247,-136.09521484375,153.939208984375,-16.2252140045166,154.79191720573604,1,1,2.335294008255005,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,111166,-85.19171905517578,-7.867409423663104e+16,1.4642072652034867e+17,1.6621865797407053e+17,1,1,1.9120419025421143,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,119085,-89.35872650146484,-2142995742720.0,1595085422592.0,2671465563821.017,1,1,2.028092861175537,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,127004,-90.27175903320312,-1316200644608.0,5249081278464.0,5411583724270.353,1,1,1.521317720413208,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,134923,-82.01411437988281,-294050171191296.0,-25976587157504.0,295195335765966.8,1,1,1.6873652935028076,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,142842,-74.58789825439453,498835095552.0,-222329470976.0,546138120093.1144,1,1,1.5459482669830322,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,150761,-86.50975036621094,-5.88197918670848e+16,-2207069876781056.0,5.886118477169967e+16,1,1,1.8046059608459473,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,158680,-84.3789291381836,-39681703936.0,22318102528.0,45527303101.70676,1,1,1.61214017868042,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,166599,-79.50888061523438,854129677172736.0,-365434071154688.0,929020756381627.8,1,1,1.6066832542419434,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,174518,-135.8587646484375,33.17235565185547,-21.711881637573242,39.646071479242146,1,1,1.6415810585021973,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,182437,-91.42543029785156,-3.662216564876247e+17,-3.520648043298816e+16,3.679100405602138e+17,1,1,1.7642600536346436,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,190356,-4000075.5,nan,nan,nan,1,0,1.728987216949463,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,198275,-74.57081604003906,-1.953257667732439e+17,4407782933528576.0,1.9537549415406422e+17,1,1,1.549400806427002,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,206194,-78.89466857910156,-21550241677312.0,2110162993152.0,21653307003971.086,1,1,1.5319066047668457,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,214113,-83.6233139038086,-26373028577280.0,1696809615360.0,26427557571762.2,1,1,1.7349448204040527,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,222032,-81.5738525390625,1977001363636224.0,3893206659891200.0,4366416435527042.5,1,1,1.5713109970092773,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,229951,-83.64358520507812,-551548223488.0,-111884648448.0,562782033642.7784,1,1,1.618621826171875,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,237870,-73.24048614501953,-7290504609792.0,1182861230080.0,7385839028507.511,1,1,1.5282208919525146,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,245789,-4000075.25,nan,nan,nan,1,0,1.6660139560699463,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,253708,-87.97284698486328,5408193291223040.0,-6137865822011392.0,8180583813166728.0,1,1,2.1901919841766357,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,261627,-81.5235824584961,-175622823346176.0,100982071492608.0,202585179228442.9,1,1,1.4785561561584473,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,269546,-81.6793441772461,-1.5646759648252396e+18,-2.5397443855332147e+17,1.585154216579658e+18,1,1,1.7246968746185303,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,277465,-95.0009536743164,4.15494535573828e+22,1.021633271957184e+21,4.156201180717171e+22,1,1,1.55660080909729,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,285384,-80.75164794921875,36524351553536.0,-19327996657664.0,41323113522639.586,1,1,1.9993460178375244,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,293303,-88.9404067993164,-711199675121664.0,-286751679578112.0,766832122197569.8,1,1,1.5631558895111084,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,301222,-74.65020751953125,-8727870687936512.0,-1092253871243264.0,8795950503759514.0,1,1,3.986319065093994,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,309141,-4000074.0,nan,nan,nan,1,0,1.5624351501464844,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,317060,-80.82808685302734,289357885865984.0,-8215440392192.0,289474488640483.6,1,1,1.5272128582000732,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,324979,-145.56741333007812,596.1785888671875,-1.1023610830307007,596.1796080239816,1,1,1.4670767784118652,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,332898,-79.81666564941406,36142661500928.0,-7092320075776.0,36831956022290.19,1,1,1.5212717056274414,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,340817,-81.06749725341797,-1.4662417157576165e+21,3.028621491285734e+20,1.4971941258242422e+21,1,1,1.5280699729919434,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,348736,-81.51329803466797,-4558840959860736.0,2175362280718336.0,5051260431780967.0,1,1,1.5095608234405518,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,356655,-84.55443572998047,-89945809092608.0,-804307730432.0,89949405135604.52,1,1,1.5300517082214355,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,364574,-80.34126281738281,2721195008.0,-4878060544.0,5585729759.171464,1,1,1.481855869293213,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,372493,-10000048.0,nan,nan,nan,1,0,1.493659257888794,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,380412,-82.10958862304688,1111561994240.0,886148562944.0,1421558772139.4153,1,1,1.5132081508636475,
stop_logdet_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,388331,-87.35369110107422,-1.105459106072966e+20,5.562899366139658e+18,1.1068579042205105e+20,1,1,1.475904941558838,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,300,-73.96964263916016,-4572702572544.0,-15935471616.0,4572730339327.494,1,1,1.6281449794769287,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,8219,-82.4964370727539,774080954368.0,49410461696.0,775656314123.9073,1,1,1.583583116531372,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,16138,-78.08453369140625,-47833120.0,-46693792.0,66845475.39118608,1,1,1.6969799995422363,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,24057,-79.20089721679688,12568244518912.0,-4140516245504.0,13232711175962.547,1,1,1.6714811325073242,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,31976,-79.03751373291016,244654571520.0,10154643456.0,244865220375.1143,1,1,1.5635778903961182,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,39895,-85.25128173828125,-21338811006976.0,3999150899200.0,21710321579976.938,1,1,1.621809959411621,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,47814,-9000055.0,nan,nan,nan,1,0,1.5269150733947754,
